gene	norm_1	norm_2	norm_3
CDR20291_3312	2028	1944	1954
CDR20291_3313	4787	5137	5211
CDR20291_3314	1186	1037	967
CDR20291_3315	13628	13761	13062
CDR20291_3316	8483	8345	7681
CDR20291_3317	3343	3281	3140
CDR20291_3318	8877	8608	8221
CDR20291_3319	3745	3739	3343
CDR20291_3320	20003	19943	17787
CDR20291_3321	4192	4002	3768
CDR20291_3322	3436	3409	3124
CDR20291_3323	3958	4128	4313
CDR20291_3324	22605	22007	21957
CDR20291_3325	4568	4380	4772
CDR20291_3326	1475	1579	1347
CDR20291_3327	1171	1182	1082
CDR20291_3328	1770	1692	1675
CDR20291_3329	1620	1735	1613
CDR20291_3330	2149	2095	1771
CDR20291_3331	1335	1350	1273
CDR20291_3332	1134	1118	1007
CDR20291_3333	9640	10185	10117
CDR20291_3334	32326	32723	29039
CDR20291_3335	18388	19078	14644
CDR20291_3336	123	121	143
CDR20291_3337	9630	8856	9296
CDR20291_3338	13028	12152	11526
CDR20291_3339	1353	1324	1106
CDR20291_3340	363	375	317
CDR20291_3341	1849	1844	1816
CDR20291_3342	2854	2890	2998
CDR20291_3343	2398	2320	2601
CDR20291_3344	592	563	595
CDR20291_3345	657	648	610
CDR20291_3346	1044	1001	1103
CDR20291_3347	1856	1786	2025
CDR20291_3348	958	931	1189
CDR20291_3349	2556	2670	3049
CDR20291_3350	1577	1546	1559
CDR20291_3351	23481	24425	21053
CDR20291_3352	20542	20196	17771
CDR20291_3353	2984	3191	3750
CDR20291_3354	3745	4007	3199
CDR20291_3355	19692	19372	16599
CDR20291_3356	2362	2408	2147
CDR20291_3357	753	795	768
CDR20291_3358	14070	13803	12758
CDR20291_3359	36	36	46
CDR20291_3360	4288	4278	3533
CDR20291_3361	1567	1565	1120
CDR20291_3362	636	635	593
CDR20291_3363	234	243	257
CDR20291_3364	203	167	213
CDR20291_3365	79	76	127
CDR20291_3366	69	67	69
CDR20291_3367	105	78	70
CDR20291_3368	46	40	49
CDR20291_3369	60	59	58
CDR20291_3370	43	55	52
CDR20291_3371	42	46	43
CDR20291_3372	18	12	8
CDR20291_3373	11	18	20
CDR20291_3374	9696	10180	9086
CDR20291_3375	26911	26999	24580
CDR20291_3376	42	39	39
CDR20291_3377	24	20	22
CDR20291_3378	18512	18892	18824
CDR20291_3379	8515	8433	8978
CDR20291_3380	1808	1865	1878
CDR20291_3381	1905	1820	1728
CDR20291_3382	1426	1390	1221
CDR20291_3383	8554	8599	8824
CDR20291_3384	3974	3916	3849
CDR20291_3385	2580	2708	2607
CDR20291_3386	1727	1596	1335
CDR20291_3387	7	1	1
CDR20291_3388	34	34	18
CDR20291_3389	39763	40161	39488
CDR20291_3390	7746	7851	7223
CDR20291_3391	5461	5544	5358
CDR20291_3392	17838	18247	15201
CDR20291_3393	13287	13657	11399
CDR20291_3394	1381	1342	1316
CDR20291_3395	951	975	837
CDR20291_3396	32380	32905	30645
CDR20291_3397	12333	12120	12013
CDR20291_3398	1397	1389	1079
CDR20291_3399	2326	2298	1590
CDR20291_3400	85	67	74
CDR20291_3401	50	45	33
CDR20291_3402	10810	10808	10374
CDR20291_3403	9922	9708	9377
CDR20291_3404	1663	1670	1317
CDR20291_3405	6044	6293	6940
CDR20291_3406	5394	5499	5490
CDR20291_3407	4522	4500	4458
CDR20291_3408	1231	1104	995
CDR20291_3409	8609	8827	8072
CDR20291_3410	426	466	522
CDR20291_3411	75	77	112
CDR20291_3412	10	10	9
CDR20291_3413	283	335	332
CDR20291_3414	642	635	569
CDR20291_3415	356	328	343
CDR20291_3416	1925	1894	1865
CDR20291_3417	275	268	258
CDR20291_3418	142	141	127
CDR20291_3419	4159	4161	3640
CDR20291_3420	2357	2213	2066
CDR20291_3421	3789	3825	3143
CDR20291_3422	8669	8891	8260
CDR20291_3423	1844	1868	1892
CDR20291_3424	1410	1501	1319
CDR20291_3425	1194	1232	1186
CDR20291_3426	34765	35503	34715
CDR20291_3427	7222	7486	7371
CDR20291_3428	18727	19812	19058
CDR20291_3429	4719	4828	4995
CDR20291_3430	2631	2764	2831
CDR20291_3431	3840	3979	3725
CDR20291_3432	5400	5222	4828
CDR20291_3433	5350	5622	5439
CDR20291_3434	11703	11616	11510
CDR20291_3435	2188	2175	2170
CDR20291_3436	2163	2120	2054
CDR20291_3437	3305	3391	3199
CDR20291_3438	2469	2414	2529
CDR20291_3439	444	377	392
CDR20291_3440	3063	3008	2702
CDR20291_3441	3059	2793	2420
CDR20291_3442	5088	4909	3802
CDR20291_3443	1048	1056	1097
CDR20291_3444	1664	1708	1972
CDR20291_3445	1591	1451	1467
CDR20291_3446	10722	10944	11023
CDR20291_3447	8612	8507	8790
CDR20291_3448	617	592	762
CDR20291_3449	166	151	178
CDR20291_3450	2514	2325	2238
CDR20291_3451	164	168	175
CDR20291_3452	438	431	508
CDR20291_3453	20	5	23
CDR20291_3454	5	9	0
CDR20291_3455	2780	2828	2794
CDR20291_3456	3926	3864	4052
CDR20291_3457	3130	3057	3312
CDR20291_3458	95	142	125
CDR20291_3459	65	79	96
CDR20291_3460	3	5	3
CDR20291_3461	5251	5501	5313
CDR20291_3462	12	9	22
CDR20291_3463	42	33	38
CDR20291_3464	6	12	10
CDR20291_3465	13	28	23
CDR20291_3466	0	5	1
CDR20291_3467	0	3	3
CDR20291_3468	3398	3584	3700
CDR20291_3469	4778	4902	4819
CDR20291_3470	306	307	285
CDR20291_3471	212	218	250
CDR20291_3472	189	185	231
CDR20291_3473	211	292	237
CDR20291_3474	7	5	8
CDR20291_3475	256	297	202
CDR20291_3476	5557	5488	5571
CDR20291_3477_0	0	0	0
CDR20291_3478	27483	26702	25564
CDR20291_3477	0	0	0
CDR20291_3479	585	613	486
CDR20291_3480	668	719	801
CDR20291_3481	289	234	239
CDR20291_3482	556	598	507
CDR20291_3483	1070	1131	1012
CDR20291_3484	856	852	734
CDR20291_3485	259	310	252
CDR20291_3486	485	503	464
CDR20291_3487	238	236	227
CDR20291_3488	294	277	279
CDR20291_3489	93	101	120
CDR20291_3490	331	334	325
CDR20291_3491	23	24	23
CDR20291_3492	352	372	332
CDR20291_3493	260	269	244
CDR20291_3494	100	115	76
CDR20291_3495	23	26	15
CDR20291_3496	246	240	209
CDR20291_3497	148	161	150
CDR20291_3498	460	384	426
CDR20291_3499	289	308	253
CDR20291_3500	154	161	233
CDR20291_3501	196	183	171
CDR20291_3502	159	169	142
CDR20291_3503	58	57	61
CDR20291_3504	77	103	121
CDR20291_3505	1098	992	1019
CDR20291_3506	409	379	413
CDR20291_3507	282	333	315
CDR20291_3508	1749	1708	1738
CDR20291_3509	7301	7241	6766
CDR20291_3510	4123	4337	4394
CDR20291_3511	109	85	93
CDR20291_3512	4139	4191	4089
CDR20291_3513	6195	6222	6370
CDR20291_3514	19103	19146	17123
CDR20291_3515	317	341	254
CDR20291_3516	20164	21252	21217
CDR20291_3517	5642	5249	5658
CDR20291_3518	23557	23147	22870
CDR20291_3519	9224	9673	8843
CDR20291_3520	3707	3618	3888
CDR20291_3521	12410	12313	11573
CDR20291_3522	28975	28935	27003
CDR20291_3523	11689	11476	10600
CDR20291_3524	79325	76391	92256
CDR20291_3525	1906	1772	1726
CDR20291_3526	3179	2925	3006
CDR20291_3527	20054	19195	19588
CDR20291_3528	12626	11825	13585
CDR20291_3529	10865	10936	11410
CDR20291_3530	9356	9368	10144
CDR20291_3531	3588	3659	4107
CDR20291_3532	2100	2235	2243
CDR20291_3533	4924	4990	5346
CDR20291_3534	6297	6685	6622
CDR20291_3535	19258	19706	19716
CDR20291_3536	9335	9978	9660
CDR20291_3537	12252	12077	11063
CDR20291_3538	12416	12224	10951
CDR20291_3539	948	854	784
CDR20291_3540	2820	2631	2227
CDR20291_3541	918	866	998
