gene	norm_1	norm_2	norm_3
CDR20291_0007	29622	29071	31301
CDR20291_2445	17138	19096	15987
CDR20291_2635	12199	11877	11362
CDR20291_1047	20674	21467	20043
CDR20291_2327	5586	5093	5369
CDR20291_1599	4511	4144	4215
CDR20291_2633	24910	26558	21869
CDR20291_3324	49777	48372	47640
CDR20291_1596	904	1050	1121
CDR20291_1597	597	692	632
CDR20291_1155	27493	27237	28034
CDR20291_1598	1724	1930	1946
CDR20291_1595	426	485	480
CDR20291_0150	2823	2938	2570
CDR20291_1095	7774	7550	7880
CDR20291_2659	27037	28599	24284
CDR20291_1957	3243	3435	2461
CDR20291_1087	2633	2676	2461
CDR20291_0977	11292	10316	11457
CDR20291_0978	36415	35889	35922
CDR20291_0973	51521	52012	52843
CDR20291_0974	26434	25715	27805
CDR20291_0976	12440	12061	13545
CDR20291_0975	17197	17030	18128
CDR20291_1102	1698	1785	1485
CDR20291_3540	7548	6720	7873
CDR20291_3018	11358	11901	9386
CDR20291_0384	2512	2470	2235
CDR20291_2208	9485	9647	8650
CDR20291_3169	18501	20873	15060
CDR20291_2209	4778	5009	4309
CDR20291_3316	17991	18580	18294
CDR20291_0056	116735	113660	118883
CDR20291_0070	108883	114586	105462
CDR20291_0067	87922	87306	84834
CDR20291_0068	77691	79242	74186
CDR20291_0079	42816	45889	41710
CDR20291_0082	47003	49179	44605
CDR20291_3517	9145	9016	8152
CDR20291_0057	81083	78531	85034
CDR20291_0055	51792	48793	52155
CDR20291_0058	59273	57706	61868
CDR20291_0077	24174	25902	23320
CDR20291_0086	46903	49485	44599
CDR20291_0074	30196	32080	27476
CDR20291_0097	41093	40900	38349
CDR20291_0083	28720	29271	26601
CDR20291_1097	31963	30596	31848
CDR20291_0613	36900	34920	35800
CDR20291_0998	30029	27814	30425
CDR20291_0072	21442	22624	21089
CDR20291_0069	19261	19078	18238
CDR20291_0078	19292	20227	18498
CDR20291_1000	40292	37965	40856
CDR20291_2448	7031	7203	7370
CDR20291_0075	9347	9521	8528
CDR20291_0085	9491	9755	9075
CDR20291_3323	9982	10601	10172
CDR20291_1014	13290	12278	13345
CDR20291_0052	3212	2928	3330
CDR20291_3541	2609	2374	2451
CDR20291_0612	11148	9705	11092
CDR20291_0092	1289	1254	1192
CDR20291_0096	146985	145259	141075
CDR20291_0060	373193	357052	369440
CDR20291_0061	369390	356055	371752
CDR20291_1304	32289	32263	29354
CDR20291_1348	9448	9954	9549
CDR20291_2474	5549	5449	4980
CDR20291_2047	94045	89122	92244
CDR20291_0073	82540	85827	74646
CDR20291_0095	71552	70722	68451
CDR20291_0084	55540	58964	51608
CDR20291_3523	28523	26734	28550
CDR20291_0063	80632	77044	83732
CDR20291_0081	27561	29647	26080
CDR20291_0103	44686	42734	44814
CDR20291_0066	24868	25490	24342
CDR20291_0094	40329	41929	38006
CDR20291_0062	55411	54246	57904
CDR20291_0093	22595	22962	20964
CDR20291_0080	5279	5585	4955
CDR20291_1157	20136	20124	20231
CDR20291_1093	15038	14000	15143
CDR20291_0076	13243	13760	12480
CDR20291_3521	28627	26263	28951
CDR20291_0071	18728	19705	18461
CDR20291_2366	30367	30128	30569
CDR20291_2338	75384	71765	74531
CDR20291_2339	14163	12977	14049
CDR20291_2044	23447	22891	22382
CDR20291_3551	3577	3471	3461
CDR20291_2467	6891	7209	6308
CDR20291_2695	2964	3109	3062
CDR20291_2694	5108	5343	5118
CDR20291_2696	1672	1816	1926
CDR20291_2041	12015	11817	11893
CDR20291_1700	785	836	798
CDR20291_2125	5776	5575	5897
CDR20291_0899	4646	5422	2988
CDR20291_0898	2314	2781	1806
CDR20291_2535	3111	2963	3058
CDR20291_1135	7291	6875	7077
CDR20291_1136	9047	8362	8085
CDR20291_1701	1743	1923	1852
CDR20291_1699	5481	5246	5355
CDR20291_3082	31197	31431	33074
CDR20291_0142	66288	69362	59488
CDR20291_2681	44276	45982	38894
CDR20291_0053	12458	11757	12886
CDR20291_3024	3609	3763	3660
CDR20291_2386	19224	19669	16262
CDR20291_2388	10130	11140	9257
CDR20291_0848	7418	7222	5773
CDR20291_0003	52945	51814	54587
CDR20291_2731	5841	5988	5101
CDR20291_3552	11055	10863	10806
CDR20291_2531	302	241	244
CDR20291_0701	2765	3016	2737
CDR20291_2530	452	435	435
CDR20291_0050	8143	8911	6200
CDR20291_1407	1425	1309	908
CDR20291_0479	3038	3202	3099
CDR20291_0480	2513	2537	2440
CDR20291_1172	18757	17410	18417
CDR20291_0477	126	118	114
CDR20291_0476	42	41	59
CDR20291_2682	1347808	1232513	1354856
CDR20291_1089	13470	14158	8612
CDR20291_3011	7893	7859	8165
CDR20291_3076	692	694	695
CDR20291_1529	251	268	329
CDR20291_3532	3701	3795	3199
CDR20291_0421	788	916	933
CDR20291_0420	772	753	866
CDR20291_0422	1156	1182	1278
CDR20291_0424	10487	10803	11551
CDR20291_0423	4124	4605	4564
CDR20291_0818	2407	2448	1933
CDR20291_3386	3642	3837	3278
CDR20291_0821	3254	3274	3121
CDR20291_0819	528	549	448
CDR20291_0820	2354	2394	2107
CDR20291_0279	7601	7680	7575
CDR20291_3377	69	62	65
CDR20291_3376	67	93	97
CDR20291_1052	43666	43275	43910
CDR20291_3531	5704	6150	5083
CDR20291_0699	682	662	668
CDR20291_0700	1556	1777	1459
CDR20291_0123	14629	14875	14434
CDR20291_3327	1955	2037	1884
CDR20291_2532	246	215	186
CDR20291_1030	31	31	50
CDR20291_1031	21	18	27
CDR20291_1032	0	6	3
CDR20291_1033	16	12	7
CDR20291_1034	82	69	88
CDR20291_1036	28	29	53
CDR20291_1037	55	64	60
CDR20291_0125	71	64	64
CDR20291_3335	53842	53818	54921
CDR20291_1035	41	30	40
CDR20291_2362	647	670	704
CDR20291_3401	99	87	113
CDR20291_2334	3107	3063	2894
CDR20291_2513	2028	1893	2291
CDR20291_1051	221	191	135
CDR20291_0702	55	49	57
CDR20291_0703	272	333	294
CDR20291_0704	203	265	210
CDR20291_2544	998	1129	1023
CDR20291_3353	6602	7104	6691
CDR20291_1858	5499	5827	5347
CDR20291_3336	410	442	412
CDR20291_2309	17	15	13
CDR20291_0695	451	434	559
CDR20291_2305	14	14	25
CDR20291_0693	116	71	93
CDR20291_2308	57	59	59
CDR20291_0694	309	425	525
CDR20291_3522	73221	68229	73341
CDR20291_1384	16216	15787	16346
CDR20291_2576	1530	1534	1569
CDR20291_3107	15	16	19
CDR20291_1333	12127	12551	12738
CDR20291_1332	3097	3104	3282
CDR20291_1331	3197	2856	3313
CDR20291_2464	32419	33857	32865
CDR20291_2465	7112	7621	7094
CDR20291_2231	35254	39026	34211
CDR20291_0431	516	461	537
CDR20291_2915	131	98	130
CDR20291_2914	220	239	305
CDR20291_2218	33896	32936	34391
CDR20291_0584	14971	15536	13414
CDR20291_0582	5516	5515	4989
CDR20291_0581	0	0	0
CDR20291_0583	262	293	184
CDR20291_2406	39139	40330	39612
CDR20291_3043	1668	1608	1729
CDR20291_1164	12820	12594	12295
CDR20291_2691	28029	29438	28860
CDR20291_1600	1118	1367	1299
CDR20291_1497	419	562	589
CDR20291_1499	527	592	627
CDR20291_1605	104	121	113
CDR20291_1602	236	280	333
CDR20291_1603	59	78	104
CDR20291_1604	209	278	248
CDR20291_0682	20725	21144	20311
CDR20291_1498	591	658	626
CDR20291_1601	97	91	93
CDR20291_0915	107220	120331	120615
CDR20291_2564	12	18	13
CDR20291_2026	14038	13069	13924
CDR20291_2025	16392	15068	15954
CDR20291_0498	84671	79929	85973
CDR20291_3167	115014	116057	104565
CDR20291_2211	73769	68701	72146
CDR20291_3296	31010	30597	30965
CDR20291_2210	105073	98384	103974
CDR20291_3295	37766	35848	37694
CDR20291_2763	5654	6034	5630
CDR20291_0809	6136	6367	6170
CDR20291_0826	12160	12310	12900
CDR20291_2439	1143	1246	1208
CDR20291_2716	10127	10084	10552
CDR20291_2959	1800	2157	1778
CDR20291_1114	26023	26402	23691
CDR20291_3028	59423	58400	55755
CDR20291_2930	369675	350163	374714
CDR20291_2929	8750	8674	9035
CDR20291_1096	9863	9341	9841
CDR20291_3536	15257	15845	15335
CDR20291_1121	18431	17944	19661
CDR20291_1912	2359	2293	2782
CDR20291_2493	15780	15268	16255
CDR20291_0101	8073	8122	8561
CDR20291_1679	5054	5060	4264
CDR20291_1154	25796	24555	24026
CDR20291_1588	3550	3949	3566
CDR20291_2242	173	171	180
CDR20291_1589	16284	17118	17331
CDR20291_2243	642	654	586
CDR20291_2046	98021	94385	96606
CDR20291_2660	9998	10398	8620
CDR20291_1734	2799	2725	2250
CDR20291_1370	43645	43020	45191
CDR20291_0580	1564	1573	1683
CDR20291_0579	795	911	908
CDR20291_2636	5527	5158	5054
CDR20291_2374	6233	5870	6062
CDR20291_3315	29250	29936	29588
CDR20291_2042	19311	20038	18973
CDR20291_2650	1087	1018	1029
CDR20291_2481	8935	9288	9698
CDR20291_3233	16486	18434	15186
CDR20291_3234	9220	10956	8004
CDR20291_3232	8044	8874	6892
CDR20291_2768	490	496	471
CDR20291_2767	40	25	29
CDR20291_3114	77190	76147	75726
CDR20291_1524	357	336	359
CDR20291_1522	9630	9193	9753
CDR20291_1523	14279	13720	14749
CDR20291_1526	2285	2260	2382
CDR20291_1079	3824	3639	3887
CDR20291_3405	10514	10543	10858
CDR20291_1806	0	0	0
CDR20291_1807	0	0	0
CDR20291_1307	4673	4807	4684
CDR20291_1980	3438	3658	3816
CDR20291_1986	669	741	700
CDR20291_3033	542	725	607
CDR20291_1988	50	50	58
CDR20291_1060	7391	7339	6894
CDR20291_1174	5540	5596	5518
CDR20291_2219	10170	9556	10483
CDR20291_1041	6844	7005	6654
CDR20291_1042	626	645	691
CDR20291_2898	999	1148	1065
CDR20291_2899	366	371	359
CDR20291_2900	20307	18819	20641
CDR20291_2596	146	128	198
CDR20291_1766	0	0	0
CDR20291_0946	151	136	180
